final price,unit,raw ratio,path,duration(seconds),date
0.9998973991452972,btc,0.9998973991452972,"btc,ltc,usd,btc",2.367864,2013-11-19 16:52:21.696943
0.9970208598311036,usd,0.9970208598311036,"usd,btc,ltc,usd",1.182065,2013-11-19 16:52:29.356328
0.9970889512038827,ltc,0.9970889512038827,"ltc,usd,btc,ltc",2.138936,2013-11-19 16:52:39.930012
0.9970889512038827,btc,0.9970889512038827,"btc,ltc,usd,btc",1.631265,2013-11-19 16:52:49.066915
0.9885523207461588,usd,0.9885523207461588,"usd,btc,usd,btc,usd",1.606131,2013-11-19 16:52:58.234536
0.9885523207461587,btc,0.9885523207461587,"btc,usd,btc,usd,btc",2.357169,2013-11-19 16:53:08.808008
0.9876238709752255,ltc,0.9876238709752255,"ltc,usd,btc,ltc",1.627637,2013-11-19 16:53:17.909396
0.9888472764221278,ltc,0.9888472764221278,"ltc,usd,btc,ltc",1.679119,2013-11-19 16:53:27.374333
0.9905803613855414,ltc,0.9905803613855414,"ltc,usd,btc,ltc",4.665886,2013-11-19 16:53:39.115690
0.9899442485732461,btc,0.9899442485732461,"btc,ltc,usd,btc",3.559922,2013-11-19 16:54:13.381759
0.9906415469318418,ltc,0.9906415469318418,"ltc,usd,btc,ltc",2.347259,2013-11-19 16:54:23.253457
0.9913965059642288,usd,0.9913965059642288,"usd,btc,ltc,usd",1.608839,2013-11-19 16:54:31.971884
0.9919455867838888,ltc,0.9919455867838888,"ltc,usd,btc,ltc",1.522797,2013-11-19 16:54:41.047839
0.9919804389261271,btc,0.9919804389261271,"btc,ltc,usd,btc",1.01419,2013-11-19 16:54:48.417690
0.9919544754349443,btc,0.9919544754349443,"btc,usd,btc,usd,btc",1.157604,2013-11-19 16:54:56.640092
0.9978230768939288,usd,0.9978230768939288,"usd,btc,ltc,usd",4.198968,2013-11-19 16:55:09.736860
0.989461951393227,usd,0.989461951393227,"usd,ltc,usd,ltc,usd",1.283244,2013-11-19 16:55:18.690163
0.9889668844918809,ltc,0.9889668844918809,"ltc,usd,btc,ltc",1.319631,2013-11-19 16:55:26.896752
0.9898724382515716,btc,0.9898724382515716,"btc,usd,ltc,btc",2.804178,2013-11-19 16:55:38.395177
0.9885488521445673,btc,0.9885488521445673,"btc,usd,btc,usd,btc",2.154771,2013-11-19 16:55:49.535915
0.9885488521445673,btc,0.9885488521445673,"btc,usd,btc,usd,btc",6.454092,2013-11-19 16:56:04.701839
0.9898345761290673,ltc,0.9898345761290673,"ltc,usd,btc,ltc",4.420573,2013-11-19 16:56:20.411938
0.9920204872332008,usd,0.9920204872332008,"usd,btc,usd,btc,usd",3.253433,2013-11-19 16:56:32.667156
0.9919924816607083,ltc,0.9919924816607083,"ltc,usd,btc,usd,ltc",3.055232,2013-11-19 16:56:44.196824
0.9940689298321174,ltc,0.9940689298321174,"ltc,usd,btc,ltc",2.765024,2013-11-19 16:56:54.572354
0.9919786986095677,usd,0.9919786986095677,"usd,btc,ltc,usd",5.367276,2013-11-19 16:57:08.755807
